738;77.5067825317;8504;8504;2138
739;77.1312484741;8517;8517;2145
740;76.7567596435;8530;8530;2152
741;76.3832550048;8544;8544;2160
742;76.0107727050;8557;8557;216D
743;75.6392974853;8570;8570;217A
744;75.2688140869;8584;8584;2188
745;74.8993377685;8597;8597;2195
746;74.5308380126;8611;8611;21A3
747;74.1633148193;8624;8624;21B0
748;73.7967987060;8638;8638;21BE
749;73.4312515258;8651;8651;21CB
750;73.0666656494;8665;8665;21D9
751;72.7030487060;8679;8679;21E7
752;72.3404159545;8693;8693;21F5
753;71.9787597656;8706;8706;2202
754;71.6180343627;8720;8720;2210
755;71.2582855224;8734;8734;221E
756;70.8994598388;8748;8748;222C
757;70.5416183471;8762;8762;223A
758;70.1847076416;8776;8776;2248
759;69.8287277221;8790;8790;2256
760;69.4736938476;8804;8804;2264
761;69.1195755004;8818;8818;2272
762;68.7664031982;8832;8832;2280
763;68.4141616821;8846;8846;228E
764;68.0628280639;8861;8861;229D
765;67.7124252319;8875;8875;22AB
766;67.3629302978;8889;8889;22B9
767;67.0143356323;8904;8904;22C8
768;66.6666717529;8918;8918;22D6
769;66.3198928833;8933;8933;22E5
770;65.9740219116;8947;8947;22F3
771;65.6290512084;8962;8962;2302
772;65.2849655151;8977;8977;2311
773;64.9417877197;8991;8991;231F
774;64.5994873046;9006;9006;232E
775;64.2580718994;9021;9021;233D
776;63.9175186157;9036;9036;234C
777;63.5778656005;9050;9050;235A
778;63.2390747070;9065;9065;2369
779;62.9011611938;9080;9080;2378
780;62.5641098022;9095;9095;2387
781;62.2279167175;9111;9111;2397
782;61.8925819396;9126;9126;23A6
783;61.5581054687;9141;9141;23B5
784;61.2244834899;9156;9156;23C4
785;60.8917236328;9171;9171;23D3
786;60.5597991943;9187;9187;23E3
787;60.2287063598;9202;9202;23F2
788;59.8984718322;9218;9218;2402
789;59.5690727233;9233;9233;2411
790;59.2405090332;9249;9249;2421
791;58.9127769470;9265;9265;2431
792;58.5858573913;9280;9280;2440
793;58.2597732543;9296;9296;2450
794;57.9344978332;9312;9312;2460
795;57.6100578308;9328;9328;2470
796;57.2864303588;9344;9344;2480
797;56.9636116027;9360;9360;2490
798;56.6416015625;9376;9376;24A0
799;56.3204040527;9392;9392;24B0
800;55.9999923706;9408;9408;24C0
801;55.6803932189;9424;9424;24D0
802;55.3616027832;9441;9441;24E1
803;55.0435791015;9457;9457;24F1
804;54.7263641357;9474;9474;2502
805;54.4099349975;9490;9490;2512
806;54.0942916870;9507;9507;2523
807;53.7794342041;9523;9523;2533
808;53.4653434753;9540;9540;2544
809;53.1520385742;9557;9557;2555
810;52.8395156860;9574;9574;2566
811;52.5277366638;9591;9591;2577
812;52.2167434692;9608;9608;2588
813;51.9065132141;9625;9625;2599
814;51.5970458984;9642;9642;25AA
815;51.2883415222;9659;9659;25BB
816;50.9804000854;9677;9677;25CD
817;50.6731986999;9694;9694;25DE
818;50.3667602539;9712;9712;25F0
819;50.0610580444;9729;9729;2601
820;49.7560958862;9747;9747;2613
821;49.4519004821;9765;9765;2625
822;49.1484146118;9782;9782;2636
823;48.8456954956;9800;9800;2648
824;48.5436935424;9818;9818;265A
825;48.2424240112;9836;9836;266C
826;47.9418983459;9854;9854;267E
827;47.6420898437;9873;9873;2691
828;47.3429908752;9891;9891;26A3
829;47.0446357727;9909;9909;26B5
830;46.7469940185;9928;9928;26C8
831;46.4500656127;9946;9946;26DA
832;46.1538543701;9965;9965;26ED
833;45.8583374023;9984;9984;2700
834;45.5635528564;10002;10002;2712
835;45.2694664001;10021;10021;2725
836;44.9760665893;10040;10040;2738
837;44.6833839416;10059;10059;274B
838;44.3914184570;10079;10079;275F
839;44.1001167297;10098;10098;2772
840;43.8095321655;10117;10117;2785
841;43.5196151733;10137;10137;2799
842;43.2304153442;10156;10156;27AC
843;42.9418792724;10176;10176;27C0
844;42.6540374755;10196;10196;27D4
845;42.3668632507;10216;10216;27E8
846;42.0803794860;10236;10236;27FC
847;41.7945632934;10256;10256;2810
848;41.5094375610;10276;10276;2824
849;41.2249794006;10297;10297;2839
850;40.9411659240;10317;10317;284D
851;40.6580429077;10338;10338;2862
852;40.3755912780;10358;10358;2876
853;40.0937805175;10379;10379;288B
854;39.8126373291;10400;10400;28A0
855;39.5321617126;10421;10421;28B5
856;39.2523269653;10442;10442;28CA
857;38.9731636047;10463;10463;28DF
858;38.6946449279;10485;10485;28F5
859;38.4167671203;10506;10506;290A
860;38.1395339965;10528;10528;2920
861;37.8629455566;10550;10550;2936
862;37.5869979858;10572;10572;294C
863;37.3116989135;10594;10594;2962
864;37.0370407104;10616;10616;2978
865;36.7630004882;10638;10638;298E
866;36.4896049499;10661;10661;29A5
867;36.2168312072;10683;10683;29BB
868;35.9447021484;10706;10706;29D2
869;35.6731872558;10729;10729;29E9
870;35.4022979736;10752;10752;2A00
871;35.1320266723;10775;10775;2A17
872;34.8623733520;10798;10798;2A2E
873;34.5933685302;10822;10822;2A46
874;34.3249320983;10845;10845;2A5D
875;34.0571403503;10869;10869;2A75
876;33.7899436950;10893;10893;2A8D
877;33.5233688354;10917;10917;2AA5
878;33.2574119567;10941;10941;2ABD
879;32.9920272827;10966;10966;2AD6
880;32.7272644042;10990;10990;2AEE
881;32.4631195068;11015;11015;2B07
882;32.1995506286;11040;11040;2B20
883;31.9365730285;11065;11065;2B39
884;31.6742172241;11091;11091;2B53
885;31.4124336242;11116;11116;2B6C
886;31.1512470245;11142;11142;2B86
887;30.8906326293;11167;11167;2B9F
888;30.6306362152;11193;11193;2BB9
889;30.3712120056;11220;11220;2BD4
890;30.1123619079;11246;11246;2BEE
891;29.8541069030;11273;11273;2C09
892;29.5964241027;11300;11300;2C24
893;29.3393135070;11327;11327;2C3F
894;29.0827751159;11354;11354;2C5A
895;28.8268089294;11381;11381;2C75
896;28.5714378356;11409;11409;2C91
897;28.3166160583;11437;11437;2CAD
898;28.0623664855;11465;11465;2CC9
899;27.8086662292;11493;11493;2CE5
900;27.5555610656;11522;11522;2D02
901;27.3030052185;11551;11551;2D1F
902;27.0509948730;11580;11580;2D3C
903;26.7995605468;11609;11609;2D59
904;26.5486717224;11638;11638;2D76
905;26.2983322143;11668;11668;2D94
906;26.0485649108;11698;11698;2DB2
907;25.7993469238;11728;11728;2DD0
908;25.5506515502;11759;11759;2DEF
909;25.3025283813;11790;11790;2E0E
910;25.0549545288;11821;11821;2E2D
911;24.8079071044;11852;11852;2E4C
912;24.5614051818;11884;11884;2E6C
913;24.3154525756;11916;11916;2E8C
914;24.0700244903;11948;11948;2EAC
915;23.8251457214;11981;11981;2ECD
916;23.5807895660;12014;12014;2EEE
917;23.3369598388;12047;12047;2F0F
918;23.0936775207;12081;12081;2F31
919;22.8509178161;12114;12114;2F52
920;22.6086845397;12149;12149;2F75
921;22.3670005798;12183;12183;2F97
922;22.1258163452;12218;12218;2FBA
923;21.8851566314;12253;12253;2FDD
924;21.6450214385;12289;12289;3001
925;21.4054107666;12325;12325;3025
926;21.1663017272;12361;12361;3049
927;20.9277153015;12398;12398;306E
928;20.6896553039;12435;12435;3093
929;20.4520950317;12473;12473;30B9
930;20.2150573730;12511;12511;30DF
931;19.9785232543;12549;12549;3105
932;19.7424888610;12588;12588;312C
933;19.5069541931;12627;12627;3153
934;19.2719459533;12667;12667;317B
935;19.0374374389;12707;12707;31A3
936;18.8034286499;12748;12748;31CC
937;18.5698986053;12789;12789;31F5
938;18.3368911743;12831;12831;321F
939;18.1043624877;12873;12873;3249
940;17.8723335266;12916;12916;3274
941;17.6408042907;12959;12959;329F
942;17.4097785949;13003;13003;32CB
943;17.1792259216;13048;13048;32F8
944;16.9491539001;13093;13093;3325
945;16.7195796966;13138;13138;3352
946;16.4904823303;13185;13185;3381
947;16.2618865966;13232;13232;33B0
948;16.0337448120;13279;13279;33DF
949;15.8061027526;13327;13327;340F
950;15.5789375305;13376;13376;3440
951;15.3522491455;13426;13426;3472
952;15.1260614395;13476;13476;34A4
953;14.9003028869;13527;13527;34D7
954;14.6750450134;13579;13579;350B
955;14.4502639770;13632;13632;3540
956;14.2259359359;13686;13686;3576
957;14.0020847320;13740;13740;35AC
958;13.7787103652;13795;13795;35E3
959;13.5557889938;13852;13852;361C
960;13.3333444595;13909;13909;3655
961;13.1113529205;13967;13967;368F
962;12.8898143768;14026;14026;36CA
963;12.6687526702;14086;14086;3706
964;12.4481439590;14148;14148;3744
965;12.2279882431;14210;14210;3782
966;12.0082855224;14274;14274;37C2
967;11.7890357971;14338;14338;3802
968;11.5702390670;14404;14404;3844
969;11.3519191741;14472;14472;3888
970;11.1340284347;14541;14541;38CD
971;10.9165906906;14611;14611;3913
972;10.6995820999;14682;14682;395A
973;10.4830503463;14755;14755;39A3
974;10.2669477462;14830;14830;39EE
975;10.0512742996;14906;14906;3A3A
976;9.8360538482;14985;14985;3A89
977;9.6212863922;15065;15065;3AD9
978;9.4069480895;15146;15146;3B2A
979;9.1930627822;15230;15230;3B7E
980;8.9795827865;15316;15316;3BD4
981;8.7665557861;15404;15404;3C2C
982;8.5539817810;15495;15495;3C87
983;8.3418130874;15588;15588;3CE4
984;8.1300735473;15683;15683;3D43
985;7.9187870025;15781;15781;3DA5
986;7.7079057693;15882;15882;3E0A
987;7.4974775314;15986;15986;3E72
988;7.2874546051;16093;16093;3EDD
989;7.0778608322;16204;16204;3F4C
990;6.8686962127;16318;16318;3FBE
991;6.6599369049;16436;16436;4034
992;6.4516067504;16558;16558;40AE
993;6.2437057495;16684;16684;412C
994;6.0362100601;16815;16815;41AF
995;5.8291435241;16951;16951;4237
996;5.6224822998;17092;17092;42C4
997;5.4162502288;17240;17240;4358
998;5.2104234695;17393;17393;43F1
999;5.0050020217;17554;17554;4492
1000;4.8000097274;17721;17721;4539
1001;4.5953989028;17897;17897;45E9
1002;4.3912172317;18082;18082;46A2
1003;4.1874408721;18277;18277;4765
1004;3.9840698242;18482;18482;4832
1005;3.7811040878;18700;18700;490C
1006;3.5785198211;18931;18931;49F3
1007;3.3763647079;19177;19177;4AE9
1008;3.1746149063;19440;19440;4BF0
1009;2.9732465744;19723;19723;4D0B
1010;2.7722835540;20028;20028;4E3C
1011;2.5717020034;20360;20360;4F88
1012;2.3715496063;20722;20722;50F2
1013;2.1717786788;21120;21120;5280
1014;1.9723892211;21563;21563;543B
1015;1.7734050750;22060;22060;562C
1016;1.5748023986;22626;22626;5862
1017;1.3766050338;23280;23280;5AF0
1018;1.1787891387;24054;24054;5DF6
1019;0.9813547134;24994;24994;61A2
1020;0.7843255996;26186;26186;664A
1021;0.5876541137;27791;27791;6C8F
1022;0.3913879394;30199;30199;75F7
1023;0.1955032348;34763;34763;87CB
